interval	n_switch_errors_grch38	n_switch_errors_chm13	n_checked_grch38	n_checked_chm13	switch_error_rate_grch38	switch_error_rate_chm13	n_gt_checked_grch38	n_gt_checked_chm13	genotype_error_rate_grch38	genotype_error_rate_chm13	abs_diff_GER	rel_drop_GER	abs_diff_SER	rel_drop_SER	decipher
20q13.2	2508	1911	252998	210098	0.9913121842860417	0.9095755314186713	1661891	1392891	1.0114983473645385	0.889875805070174	0.12162254229436442	12.023998122315504	0.08173665286737042	8.245298924297838	False
Xp11.21	563	472	51469	47015	1.0938623248945967	1.0039349143890248	513201	489801	1.2710419504248822	1.0440975008217623	0.22694444960311988	17.854992868430287	0.08992741050557185	8.221090393092856	False
15q15.3	383	329	27047	25308	1.4160535364365734	1.2999841947210369	209040	188200	1.724550325296594	1.1238044633368756	0.6007458619597184	34.83492787352552	0.11606934171553651	8.19667750751989	False
11q21	1614	1263	180099	153508	0.8961737710925658	0.8227584230137842	1185183	1008494	0.7496732572100681	0.593657473420764	0.15601578378930403	20.81117103868978	0.07341534807878158	8.192088459504632	False
13q13.3	1659	1345	189473	167282	0.8755864951734548	0.8040315156442414	1275466	1125522	0.7962579951170787	0.6712440982939472	0.12501389682313158	15.70017476618869	0.07155497952921341	8.172234259396415	False
12q24.21	1223	989	107620	94657	1.1364058725144024	1.0448249997358885	720096	626442	1.105547038172688	0.9611424521344354	0.14440458603825257	13.061821980630771	0.0915808727785139	8.058817275898333	False
16q12.2	1597	1390	149258	141226	1.069959399161184	0.9842380298245366	991756	935505	0.8736019746792558	0.6925671161565143	0.18103485852274148	20.722807842691594	0.08572136933664742	8.011646928271333	False
13q33.1	1175	981	147795	134106	0.7950201292330592	0.7315108943671423	922101	838243	0.6477598440951696	0.5280091811085806	0.11975066298658898	18.486892029230983	0.06350923486591686	7.988380737879308	False
10q24.2	1034	877	101161	93209	1.022133035458329	0.9408962653820984	670840	611722	0.9330093613976508	0.7498504222506303	0.18315893914702053	19.630986217828283	0.08123677007623054	7.947768759846763	False
8p21.3	2391	1906	207345	179463	1.1531505461911307	1.0620573600129273	1391968	1203534	1.0728694912526724	0.9395663105487673	0.13330318070390512	12.424920439135756	0.09109318617820339	7.899505097498782	False
12p12.1	2056	1630	208897	179806	0.9842171022082654	0.9065325962426171	1439255	1232841	0.8068757794831355	0.6077020475470883	0.19917373193604715	24.684559507243222	0.07768450596564835	7.893025409876476	False
1p32.1	776	607	84476	71738	0.9186041005729438	0.8461345451504084	586852	498213	0.6746164279920661	0.5425390345093364	0.13207739348272973	19.57814663302019	0.07246955542253541	7.889095572002713	False
3q13.33	1079	890	111063	99431	0.9715206684494385	0.8950930796230552	694506	621900	0.9012161162034596	0.6957710242804309	0.20544509192302873	22.796428984038187	0.07642758882638334	7.866800090662296	False
14q21.3	1458	1198	161147	143674	0.9047639732666448	0.8338321477789996	1027875	901742	0.7883254286756658	0.5915217434698616	0.19680368520580416	24.96477698764852	0.0709318254876452	7.839815419655394	False
1p31.3	3275	2524	315749	264037	1.037216269885257	0.9559266314948283	2008286	1679892	0.9447359589221854	0.7668350108221242	0.17790094810006118	18.830758628370813	0.08128963839042869	7.837289170118922	False
17p13.2	1901	1479	168154	141920	1.1305113170070293	1.0421364148816235	1071642	892519	1.266840978610394	1.0065892154676819	0.26025176314271214	20.543364758233817	0.08837490212540589	7.817250548130195	False
10q25.3	1852	1603	168483	158100	1.0992206928888968	1.0139152435167615	1143321	1065613	0.8478808663533689	0.589238306965099	0.25864255938826985	30.504587336739842	0.08530544937213524	7.760538891234048	False
2p16.1	2035	1737	240983	222935	0.8444579078192238	0.7791508735730145	1639022	1497528	0.7240293296856296	0.6136112313091976	0.11041809837643202	15.250500753108309	0.06530703424620932	7.733604439191277	True
2p24.2	776	685	100853	96471	0.7694367049071421	0.7100579448746256	656177	621435	0.5861223419900423	0.4821099551843716	0.10401238680567071	17.745849177583096	0.05937876003251652	7.717172790669313	False
8p22	4168	3409	435863	386278	0.956263780132748	0.8825250208399132	2770304	2447192	0.8808780552603612	0.7062788698230462	0.174599185437315	19.821039290814056	0.0737387592928348	7.711131679859129	False
1p36.21	1702	1185	145307	109586	1.1713131507773196	1.0813425072545764	1001694	737386	1.6229507214778165	1.1820132196705662	0.44093750180725033	27.16887801779614	0.0899706435227432	7.6811776136070815	True
5q14.3	3479	2758	317013	272092	1.0974313356234602	1.0136277435573262	2237083	1911552	0.7996574110124657	0.6776169311637873	0.12204047984867838	15.261595549294038	0.08380359206613397	7.636340365524963	False
17q25.3	3254	2581	305496	262337	1.0651530625605572	0.9838490186287104	2036927	1740098	1.0980265861270433	0.9155806167238857	0.1824459694031576	16.615806184318416	0.08130404393184676	7.633085496313297	False
13q12.13	1195	895	111437	90344	1.0723547834202285	0.9906579296909589	753595	624758	0.9835521732495571	2.898722385307591	-1.9151702120580338	-194.71973771665864	0.0816968537292696	7.618453798350311	False
10p15.2	502	444	45670	43710	1.0991898401576528	1.0157858613589568	276330	261518	0.9361994716462201	0.6970839483324284	0.2391155233137917	25.541087188751476	0.08340397879869599	7.587768350072599	False
8q22.3	2263	1770	178134	150750	1.2703919521259277	1.1741293532338308	1225909	1032439	1.230841767211106	1.0500378230578271	0.18080394415327894	14.689454726820994	0.09626259889209687	7.577393632808127	False
9q21.33	1438	1224	145706	134159	0.986918864013836	0.9123502709471596	1000863	913450	0.8798406974780765	0.6674694838250589	0.2123712136530176	24.137461958937102	0.0745685930666764	7.555696398729594	False
13q12.2	508	397	52495	44377	0.967711210591485	0.8946075669828966	359972	303806	1.1781471892258286	0.9575189430096838	0.22062824621614485	18.72671328623393	0.07310364360858845	7.554283014237894	False
3p12.2	1257	1089	133789	125363	0.9395391250401752	0.8686773609438191	908270	849173	0.7530800312682352	0.6077677928996801	0.1453122383685551	19.295723208042038	0.07086176409635614	7.542183418207948	False
20q13.32	969	805	77931	70008	1.2434076298263848	1.1498685864472633	530016	476714	0.9924228702529734	0.7278997470181282	0.26452312323484517	26.654275225178647	0.09353904337912144	7.522797925261415	False
10q24.33	341	299	31002	29380	1.099929036836333	1.0176991150442478	187140	171982	1.3182644009832212	0.7977579048970241	0.520506496086197	39.48422605495375	0.08222992179208521	7.475929722575447	False
4q23	813	618	88056	72313	0.9232760970291634	0.8546181184572621	576486	470074	0.7962032035470072	0.6156477490778048	0.1805554544692024	22.677057020726053	0.06865797857190126	7.436343125617883	False
13q14.11	1916	1501	195470	165407	0.9802015654576149	0.9074585718863168	1297428	1098811	0.9357744707220746	0.7896717451863879	0.1461027255356867	15.613027508962606	0.0727429935712981	7.421228055000862	False
20q13.11	171	133	16522	13879	1.034983658152766	0.9582822969954607	120078	101553	0.7536767767617715	0.5987021555247014	0.15497462123707006	20.562477976690495	0.0767013611573053	7.410876544099409	False
11p15.3	732	591	100346	87478	0.7294760129950372	0.6755984361782391	615945	538845	0.5718043007086672	0.4489231597212556	0.12288114098741154	21.490069388271205	0.053877576816798056	7.385791425216414	False
14q13.2	480	386	48701	42271	0.9856060450504096	0.9131555913037307	326992	276610	1.2492660370895925	0.9869491341600086	0.2623169029295839	20.997681449877714	0.07245045374667891	7.3508532248271035	False
14q22.2	457	385	53124	48287	0.8602514870868158	0.7973160477975438	360658	323059	0.7497407516261944	0.5828656685001811	0.1668750831260133	22.25770478182755	0.06293543928927192	7.315934960182235	False
4q13.3	2065	1569	254099	208277	0.812675374558735	0.7533236987281361	1675672	1375403	0.6607498364835123	0.5039977373904231	0.15675209909308918	23.723365551979313	0.05935167583059886	7.303245267253922	False
11q24.2	1633	1319	175471	152872	0.9306381111408724	0.8628133340310848	1106762	961698	0.7781257397706102	0.5828232979584027	0.19530244181220746	25.099085125982622	0.06782477710978752	7.2879861997743545	False
2p24.1	1578	1387	186595	176769	0.8456818242718187	0.7846398406960495	1236016	1166948	0.6275808727395115	0.5123621618101235	0.11521871092938796	18.359181411383062	0.061041983575769176	7.218079166869861	False
13q22.3	661	544	64886	57522	1.0187097370773355	0.945725113869476	451067	400871	0.8462157506534507	0.5984468819146309	0.24776886873881976	29.279633302439922	0.07298462320785948	7.164417944727941	False
1q24.1	665	521	76617	64631	0.867953587323962	0.8061147127539416	471476	397592	0.8174329128099839	0.6408579649489929	0.17657494786099093	21.601154675067093	0.06183887457002035	7.124675267565794	False
3p22.3	1554	1320	177601	162328	0.874995073225939	0.813168399783155	1143527	1036420	0.8608454369682569	0.684664518245499	0.17618091872275787	20.466033872844292	0.06182667344278392	7.0659453218223085	False
9q21.2	742	636	78736	72615	0.9423897581792318	0.8758520966742409	549665	503542	0.8146780311644366	0.7274467671018505	0.08723126406258608	10.707452604055689	0.06653766150499085	7.060524684982427	False
13q12.3	1557	1252	154102	133245	1.0103697550972732	0.9396224999061878	981001	845154	0.8213039538185996	0.6239099619714277	0.19739399184717188	24.03421911332598	0.07074725519108538	7.00211529830227	False
10q23.1	1925	1672	264043	246607	0.7290479202251149	0.67800184098586	1739124	1610803	0.5809246494212028	0.4983849670009306	0.08253968242027221	14.208328481587007	0.05104607923925486	7.0017454028938	False
17p13.1	2349	1886	210407	181537	1.116407724077621	1.0389066691638618	1315902	1127667	1.119612250760315	1.0347912992044637	0.08482095155585134	7.575922065719665	0.07750105491375914	6.942002750634025	False
4q22.3	1340	1063	153394	130730	0.8735674146316023	0.813126290828425	1061870	893701	0.7167544049648261	0.5976271706085146	0.11912723435631156	16.620370036254972	0.06044112380317723	6.918884884078036	False
2p15	1066	909	79538	72848	1.340239885337826	1.2478036459477269	590380	532192	1.178562959449846	0.9378194335878781	0.2407435258619678	20.426870192352474	0.09243623939009904	6.896992128151691	True
4q13.2	1346	989	187564	147960	0.7176217184534346	0.6684238983509057	1135305	903878	0.6093516720176517	0.5459807628905671	0.06337090912708465	10.399726797705233	0.04919782010252893	6.8556760250451205	False
5q23.2	2188	1693	245588	204010	0.8909230092675537	0.8298612813097397	1623063	1351849	0.9650888474446155	0.8012729232332901	0.1638159242113254	16.974180630631153	0.06106172795781406	6.853760349955962	True
12q23.1	2185	1735	202895	172958	1.0769117030976614	1.0031337087616645	1418127	1194203	0.9030926003101274	0.7446807619810032	0.1584118383291242	17.541040450860145	0.07377799433599685	6.850886114783561	False
3p26.2	721	609	81568	73920	0.8839250686543741	0.8238636363636362	467896	424339	0.5753415288867612	0.3648026695637214	0.21053885932303973	36.593718470212856	0.060061432290737904	6.794855629807084	False
9p22.2	843	721	99338	91074	0.848617850168113	0.791663921646134	645786	590018	0.7183494222544311	0.5964224820259721	0.12192694022845896	16.973207808229272	0.056953928521979	6.711375268702668	False
6q13	2077	1742	243389	218809	0.8533664216542243	0.7961281300129337	1661072	1478731	0.8787698546480828	0.7356307536664883	0.14313910098159444	16.288576607912518	0.05723829164129057	6.707352221609087	False
12q15	1430	1133	163661	138954	0.8737573398671644	0.8153777509103732	1043612	876093	0.7935899548874485	0.6778960681114905	0.11569388677595804	14.578547279163379	0.058379588956791184	6.681441893886298	True
4p15.1	3044	2551	383206	344102	0.7943508191416627	0.7413499485617637	2473116	2215003	0.724147189213931	0.5895703075797188	0.1345768816342121	18.58418891058552	0.053000870579898995	6.672224576688823	False
2p16.3	2083	1840	224139	211904	0.929334029330014	0.8683177287828451	1519806	1428133	0.7356860020292064	0.6042854552062027	0.13140054682300373	17.860955143983727	0.06101630054716889	6.5655941374661015	False
12p13.31	2623	1671	238849	162803	1.098183371083823	1.026393862520961	1405188	981101	1.1683845862617672	1.143816997434515	0.024567588827252296	2.102697101290596	0.07178950856286193	6.53711488018719	False
Xq21.2	303	252	34982	31110	0.8661597392944942	0.8100289296046287	382083	334269	0.8443191662544526	0.6994366812357712	0.1448824850186814	17.159682121324504	0.0561308096898655	6.480422391323016	False
5q35.2	1897	1426	171620	137732	1.1053490269199395	1.0353440013940114	1107850	876705	1.2025093649862346	0.9280202576693415	0.27448910731689313	22.826359220914284	0.07000502552592813	6.333295983531784	True
11q12.1	1597	1358	157281	142754	1.0153801158436175	0.9512868290906035	1167661	1101136	0.761522393913987	0.5842148472123334	0.1773075467016536	23.28330041488974	0.06409328675301407	6.312245606637945	False
5q23.3	1057	812	126201	103461	0.8375527927670937	0.7848367984071294	839757	690372	0.6670977437520615	0.5494139391516457	0.11768380460041583	17.641163637956335	0.052715994359964324	6.294050335120016	False
1p35.1	839	633	66319	53330	1.2650974833758049	1.1869491843240203	488098	389359	0.9598482272002754	0.7969508859433069	0.16289734125696853	16.971156130809785	0.07814829905178455	6.177255118969372	False
12q23.3	1993	1622	223410	193744	0.8920818226578935	0.8371872161202412	1389432	1203038	0.8554574819062754	0.6877588239107991	0.16769865799547623	19.603389010261697	0.054894606537652324	6.153539411227749	False
1p35.3	1099	751	88712	64590	1.2388402921814412	1.1627186871032666	576923	430650	1.2771201702826893	1.1429234877510739	0.13419668253161543	10.507756877875563	0.07612160507817456	6.144585832297567	False
4p15.2	2714	2162	284437	241338	0.9541655973027419	0.8958390307369748	1863135	1582447	0.8596263824145862	0.6282674869995646	0.23135889541502164	26.913889585980666	0.05832656656576707	6.112834787865539	False
1p21.2	908	733	98664	84827	0.920295143111976	0.8641116625602697	674368	574121	0.8851250355888773	0.6362770217428033	0.24884801384607402	28.114447545878573	0.0561834805517063	6.104941547525932	False
3q27.2	595	515	55850	51472	1.0653536257833482	1.0005439850792663	350521	318554	1.2341628604277632	0.9087941133999258	0.32536874702783747	26.363517932719517	0.0648096407040819	6.0833923249125625	False
5q31.1	2019	1579	200979	167337	1.0045825683280343	0.9436048214082958	1348477	1111915	0.7940068684894143	0.6368292540347059	0.15717761445470835	19.79549808602239	0.06097774691973845	6.069958691521604	False
9q21.31	963	826	130393	119037	0.7385365778837821	0.6939018960491276	888692	803680	0.6484811385721937	0.5617907624925343	0.08669037607965935	13.36821858389461	0.04463468183465458	6.04366569934176	False
4q21.3	306	230	36745	29369	0.832766362770445	0.7831386836460212	260151	204422	0.905627885343512	0.6041424112864564	0.3014854740570556	33.29021543353866	0.049627679124423785	5.959376043878928	False
5p15.2	2077	1715	228437	200369	0.9092222363277401	0.8559208260758899	1461664	1282866	0.7366946165466208	0.5187603381802932	0.21793427836632762	29.582716294023026	0.0533014102518502	5.862308258883919	True
17q25.1	2186	1782	189550	163899	1.1532577156423107	1.0872549557959474	1209648	1043288	1.2323419705567238	1.1060224981021538	0.12631947245456998	10.250358705019503	0.06600275984636328	5.723157881463015	False
8q24.23	1499	1243	174722	153678	0.8579343185174162	0.8088340556227958	1077958	948028	0.941038519125977	0.7345774597374761	0.2064610593885009	21.93970333756996	0.04910026289462044	5.723079475299453	False
13q31.3	1896	1588	222155	197278	0.8534581710967567	0.804955443587222	1447102	1282767	0.793586077553621	0.6217808846033613	0.17180519295025964	21.649219638515028	0.04850272750953466	5.683081977785164	False
4q12	2619	1961	304532	241632	0.8600081436433609	0.8115646934180903	1957298	1542736	0.895009344514734	0.7066017776210577	0.18840756689367633	21.050905004330346	0.04844345022527052	5.632905988546044	False
8q12.2	331	271	28251	24508	1.1716399419489576	1.105761384037865	165308	142576	1.1475548672780507	1.0794243070362473	0.06813056024180342	5.9370198484196335	0.06587855791109254	5.622764772043132	False
12p11.23	501	400	49911	42190	1.0037867403979084	0.9480919649205973	353908	297169	0.8137708104931226	0.6397033337932287	0.17406747669989386	21.390233522189593	0.055694775477311054	5.548466943808528	False
5q35.3	2325	1520	206666	143023	1.1250036290439647	1.0627661285247827	1330669	916894	1.3331639949529148	0.9032668988999818	0.429897096052933	32.246377615989864	0.062237500519181976	5.5322044224934475	True
5p14.1	1553	1270	188400	163063	0.8243099787685775	0.7788400802143957	1274236	1102051	0.688177072379057	0.6037833094838624	0.08439376289519462	12.26337904624486	0.04546989855418182	5.5161164762445924	False
11q13.4	2097	1458	177329	130429	1.1825476938346238	1.1178495579970713	1281243	955297	1.1345232715417761	0.9106068583906366	0.22391641315113953	19.736608209617877	0.06469813583755246	5.471080462535694	False
16p13.12	1157	1044	106923	102048	1.0820871094151867	1.0230479774223893	733950	696055	1.0839975475168608	0.8444734970656055	0.23952405045125535	22.096364608936515	0.05903913199279742	5.456042446037923	False
5q34	3321	2667	347398	295069	0.9559640527579318	0.9038563861334128	2295064	1947671	0.8432008867726564	0.6448214303134359	0.1983794564592205	23.52695064381586	0.052107666624519045	5.450797702506671	False
1p13.1	675	553	65393	56597	1.0322205740675607	0.9770835910030566	445670	382534	0.7422532366998003	0.7128778095541835	0.029375427145616806	3.9576017581581135	0.0551369830645041	5.3415892348698035	False
3q22.1	1471	1209	186045	161439	0.790668924185009	0.7488896734989686	1214353	1057228	0.8105550857123094	0.6498125286125603	0.16074255709974905	19.831170013385304	0.04177925068604038	5.284038541049885	False
11q13.2	1256	752	79993	50514	1.5701373870213646	1.4886962030328226	632497	406752	1.5947901729178162	1.3816772873888759	0.21311288552894037	13.363067389550732	0.08144118398854205	5.186882667830773	False
8q11.23	1305	1042	124115	104520	1.0514442251138056	0.9969383849980865	808658	679518	0.927462536696601	0.8338263298396804	0.09363620685692053	10.095955701933823	0.05450584011571913	5.18390218081416	False
20p12.3	1891	1552	206216	178430	0.9169996508515342	0.8698088886398028	1272631	1098137	0.8321343735929739	0.6037498053521555	0.22838456824081843	27.445635643520394	0.04719076221173146	5.146213760049934	False
1p33	1358	1024	121146	96213	1.1209614844897893	1.064305239416711	850061	679555	0.790296225800266	0.7468122521355887	0.04348397366467738	5.502237293445866	0.056656245073078315	5.054254392947821	False
12p13.32	1026	857	95468	83945	1.0747056605354675	1.0209065459527071	612224	535172	0.7072574743884591	0.5702839460958347	0.13697352829262444	19.366854823423484	0.05379911458276032	5.005939445406393	False
8q21.12	44	38	2722	2474	1.6164584864070537	1.5359741309620047	24609	22737	0.7029948392864399	0.7652724633856709	-0.06227762409923099	-8.858902031548999	0.08048435544504895	4.979054898214164	False
4p16.3	2711	1763	224457	153603	1.2078037218710043	1.147764041066906	1492414	1033083	0.8947249221730699	0.5901752327741334	0.30454968939893645	34.038359930699045	0.06003968080409816	4.970979946235876	True
4p16.1	2739	1992	306373	234445	0.8940082840198059	0.8496662330184053	1973539	1476327	0.8352001151231367	0.6135497081608614	0.22165040696227534	26.538598708118776	0.04434205100140065	4.959915002355652	False
4p15.33	1547	1261	174728	149731	0.885376127466691	0.8421769707007901	1142219	972452	0.6894474702311904	0.5921114872507847	0.09733598298040569	14.117969415097908	0.043199156765900915	4.879186983446893	False
12q24.12	357	229	17510	11808	2.0388349514563107	1.9393631436314365	123430	83769	2.053795673661184	2.0902720576824363	-0.036476384021252084	-1.7760473687349787	0.09947180782487419	4.878855336172405	False
1p13.2	1721	1348	158912	130808	1.0829893274265001	1.0305180111308176	1100251	897393	0.9384222327450736	0.7558561299230103	0.18256610282206331	19.454579873712152	0.05247131629568247	4.845044634038054	False
1p21.3	1711	1403	177660	153071	0.9630755375436226	0.9165681285155256	1187049	1030553	0.7688814867794	0.628206409568455	0.14067507721094508	18.296067681404093	0.046507409028097024	4.829051015740338	False
6q23.2	1366	1203	158594	146729	0.8613188393003518	0.8198788242269762	1104839	1014257	0.8232873749025876	0.6307079960996079	0.1925793788029797	23.391513665051157	0.04144001507337558	4.811228221483843	False
11q14.1	2859	2376	344407	300483	0.8301225004137547	0.7907269296432743	2260980	1960728	0.9343735902130935	0.7922057521492017	0.14216783806389177	15.215309973762093	0.03939557077048039	4.745753879800219	False
5q12.1	1252	971	137160	111644	0.9128025663458734	0.8697287807674394	930420	763485	0.9123836546935793	0.712129249428607	0.2002544052649723	21.948486717709446	0.043073785578434	4.718850183656553	False
5q35.1	1846	1451	187702	154821	0.9834738042215854	0.9372113602159914	1212950	1003345	0.9748134712890062	0.6739456517947465	0.30086781949425967	30.864142562209253	0.04626244400559398	4.7039833503456085	False
10q21.2	1056	953	131866	124871	0.800812946475968	0.7631876096131207	900443	847178	0.6657833977275629	0.511462762253033	0.1543206354745299	23.178804998931135	0.0376253368628473	4.698392680640362	False
5p13.3	2020	1605	255907	213121	0.7893492557843279	0.7530933131882827	1558383	1296455	0.8352247169020709	0.6725262350023719	0.16269848189969904	19.479605740496208	0.036255942596045254	4.59314331778522	False
5q31.3	1926	1508	182325	149613	1.056355409296586	1.0079338025438966	1243597	1018038	0.970169596742353	0.7739396761221093	0.1962299206202437	20.226352307797203	0.04842160675268925	4.583836682857767	False
4q26	2337	1816	307983	250546	0.7588081160323784	0.7248169996727147	1933141	1606188	0.7420048511722631	0.6331139318684986	0.10889091930376449	14.67523010553532	0.033991116359663676	4.479540432091699	False
1q23.3	2066	1628	208521	171898	0.9907874986212419	0.9470732643777124	1335880	1094324	1.1845375333113755	0.9001904372014138	0.2843470961099617	24.00490386447014	0.04371423424352949	4.412069621827208	False
1p36.32	1546	1283	147443	127977	1.0485407920348881	1.002523891011666	983143	860930	1.19473972758795	1.0115805001568072	0.18315922743114288	15.33047099730428	0.04601690102322209	4.388661020418461	True
16p13.13	1201	1078	119332	112025	1.0064358260986157	0.9622852041954921	783663	727790	0.9478564127692644	0.8259250608005057	0.1219313519687587	12.863905368590922	0.04415062190312358	4.386829319686547	False
15q13.2	183	105	12770	7653	1.433046202036022	1.3720109760878088	100455	57172	1.2990891443930117	0.5946967046806129	0.7043924397123988	54.22202492820616	0.0610352259482132	4.259124783380774	True
4q27	158	735	20298	98615	0.7784018129865011	0.7453227196673934	149171	663985	0.8627682324312367	0.5845011558996062	0.2782670765316305	32.25281901577301	0.033079093319107744	4.249616684754742	False
Xq11.2	449	536	14870	18504	3.0195023537323467	2.896670990056204	249717	350220	1.18574226023859	1.0439152532693734	0.14182700696921668	11.961031644488983	0.12283136367614267	4.067934026423703	False
3q27.1	905	810	84375	78684	1.0725925925925925	1.0294341924660668	526470	482274	1.2226717571751478	0.9216752302632943	0.3009965269118534	24.61793405674747	0.04315840012652572	4.023745868149842	False
6p22.1	1179	1001	191904	169712	0.6143696848424213	0.5898227585556708	1128161	1001200	1.2462760191142932	0.9238913304035158	0.3223846887107774	25.867840170742483	0.02454692628675048	3.9954650908673117	False
13q33.2	1080	922	110239	97931	0.979689583541215	0.941479204746199	724027	647708	0.6367165865361375	0.5104151870904791	0.12630139944565844	19.83636081050797	0.0382103787950161	3.900253655540531	False
8p11.21	1780	1627	133073	126556	1.3376116868185133	1.2855968899143462	921727	893375	1.5208407695554105	1.299678186651742	0.22116258290366853	14.542126127268496	0.052014796904167104	3.888632060914732	False
5q32	1971	1595	221409	186386	0.8902077151335311	0.8557509684203749	1500563	1263466	0.7829061492253242	0.5883814839497066	0.19452466527561763	24.846485810348707	0.03445674671315624	3.8706412141112145	False
18q22.2	694	629	74987	70695	0.9254937522503901	0.8897376052054601	527641	494464	0.7844348714372084	0.7005565622573129	0.08387830917989547	10.692832793908968	0.03575614704493002	3.863467144752397	False
3q11.2	1503	1338	209689	194136	0.7167757965367759	0.6892075658301398	1350999	1267262	0.5743157470878957	0.4969769471506287	0.077338799937267	13.466250982916328	0.027568230706636165	3.846144197367818	False
21q21.3	1844	1680	227679	215716	0.8099122009495825	0.7788017578668249	1429706	1355030	0.9904134136668657	0.8480993040744486	0.1423141095924172	14.369162172947492	0.031110443082757566	3.8412118062034484	True
5q13.3	1421	1100	168307	135439	0.8442904929682069	0.8121737461144869	1039045	837663	0.7659918482837605	0.6955064268088719	0.07048542147488868	9.201850076187423	0.03211674685372001	3.803992479035223	False
11q24.1	1170	931	117749	97302	0.9936390117962786	0.9568148650593	763164	629935	1.0567846491710826	0.7980188432139823	0.2587658059571003	24.486143526031555	0.036824146736978536	3.70598842233546	False
13q21.1	1308	1119	161261	143254	0.8111074593361073	0.7811300208022115	1008355	892781	0.8878817479954976	0.7019638634782774	0.18591788451722013	20.939487148705627	0.029977438533895784	3.695865225852113	False
1p34.3	2295	1753	178637	141388	1.2847282477874125	1.2398506238153169	1332582	1054860	1.129011197809966	0.9324460117930342	0.19656518601693174	17.410384095235287	0.044877623972095604	3.493160833770481	False
8q24.11	686	593	58273	52163	1.1772175793249018	1.136821118417269	419277	373179	1.1205002897845577	0.8116748262897966	0.30882546349476114	27.561390774306716	0.040396460907632825	3.431520359286422	False
5q22.3	889	716	96560	80511	0.9206710853355426	0.8893194718734087	649131	541030	0.6360811608134568	0.4180914182208011	0.2179897425926557	34.27074342429479	0.031351613462134	3.4053001078781286	False
5p15.31	1356	1139	180585	156964	0.750892931306587	0.7256440967355572	1111264	965211	0.7586856048607712	0.601319297024174	0.15736630783659722	20.741965687549325	0.025248834571029777	3.362507957971539	False
17p13.3	2132	1594	167604	129624	1.2720460132216413	1.2297105474294883	1104933	846160	1.423615730546558	1.2065094072043112	0.21710632334224678	15.250345910331776	0.04233546579215308	3.328139497480309	True
20q13.12	1860	1484	179547	148164	1.0359404501328342	1.0015928295672363	1205775	993911	0.9938836018328462	0.8496736629336027	0.1442099388992435	14.509741244679187	0.034347620565597925	3.3155979729523666	False
8q21.13	3826	3223	334624	291474	1.1433728602849766	1.1057590042336538	2382818	2077422	0.9302011316013225	0.8914414115186996	0.03875972008262285	4.166810678449595	0.037613856051322836	3.2897279057286566	True
4p13	1098	915	143831	123928	0.7633959299455612	0.738331934671745	984727	842898	0.7432516829537527	0.6159701411084141	0.12728154184533857	17.124958444696638	0.025063995273816198	3.2832235921933073	False
5q22.1	697	574	78803	67071	0.884484093245181	0.8558095152897676	589499	500740	0.6015277379605394	0.4621160682190358	0.1394116697415036	23.1762661875202	0.028674577955413394	3.241955188838508	False
6p22.2	572	482	74536	64782	0.7674144037780402	0.7440338365595381	485108	415873	0.9919440619408462	0.7740343806883351	0.2179096812525111	21.96794049315112	0.023380567218502013	3.0466677590878732	False
1q21.3	1689	1259	156620	120317	1.078406333801558	1.046402420273112	1103831	842239	1.1710125916014318	1.0089772617986106	0.1620353298028212	13.837197905893383	0.032003913528446004	2.967704521506931	False
4q21.23	961	785	117931	99222	0.8148832792056372	0.7911551873576425	757941	632194	0.7517735549336954	0.5806761848419947	0.17109737009170067	22.75916317737341	0.023728091847994737	2.9118393337417947	False
16q12.1	2194	2101	181224	178715	1.2106564251975456	1.1756148056962201	1312099	1306148	0.8661693972787115	0.7653037787448284	0.1008656185338831	11.645022192053622	0.03504161950132545	2.8944313821824053	False
12q21.32	652	535	58329	49253	1.1177973220867836	1.0862282500558342	521197	437742	0.8146631695884665	0.5957847316455812	0.2188784379428853	26.867354032152146	0.031569072030949386	2.8242214762166373	False
5p13.1	1577	1291	172182	145040	0.9158913242963841	0.8900992829564257	1209481	1016636	0.746683908221791	0.6370028210687011	0.10968108715308988	14.689092123907244	0.025792041339958383	2.816059138869187	False
3q21.2	741	571	100155	79389	0.739853227497379	0.7192432200934639	631811	501290	0.9183125966467821	0.7245307107662232	0.1937818858805589	21.10195227509165	0.020610007403915165	2.785688652549423	False
12p13.2	1106	776	131913	95196	0.8384313903860877	0.8151603008529771	780433	582982	1.8411574087717972	0.8595462638640644	0.9816111449077328	53.31489530612963	0.023271089533110634	2.7755508441059895	False
13q14.3	1440	1191	144741	123081	0.9948805107053288	0.9676554464133377	1041206	856217	0.9747350668359576	0.7214292638431613	0.25330580299279626	25.987143749228238	0.02722506429199112	2.7365159935326955	False
10p12.33	492	448	56165	52547	0.8759903854713791	0.8525700801187508	357774	330867	0.7694801746353843	0.5984277670483911	0.17105240758699325	22.229605547413346	0.02342030535262829	2.673580183191804	False
1p22.2	1177	948	122583	101440	0.9601657652366152	0.9345425867507886	868155	718834	0.7636885118440832	0.6520281455802035	0.11166036626387965	14.621192348992217	0.025623178485826625	2.6686202959457006	False
3p12.3	2090	1739	242972	207695	0.8601814200813263	0.8372854425961146	1578364	1372095	0.8195194517867868	0.6482058458051374	0.17131360598164935	20.90415372181059	0.02289597748521166	2.6617614552807867	False
